endTime,endDate,artistName,trackName,msPlayed,secsPlayed,minsPlayed
2/15/2022 2:11,2/15/2022,Taking Back Sunday,This Photograph Is Proof (I Know You Know),103584,103.58,1.73
2/15/2022 2:12,2/15/2022,Taking Back Sunday,Your Own Disaster (Live Acoustic TAYF10) [Bonus],3947,3.95,0.07
2/15/2022 2:12,2/15/2022,Taking Back Sunday,The Ballad Of Sal Villanueva,5572,5.57,0.09
2/15/2022 2:12,2/15/2022,Taking Back Sunday,One-Eighty By Summer,1462,1.46,0.02
2/15/2022 2:12,2/15/2022,Taking Back Sunday,Number Five With A Bullet,61579,61.58,1.03
2/15/2022 2:12,2/15/2022,Taking Back Sunday,...Slowdance On The Inside,1625,1.63,0.03
2/15/2022 2:13,2/15/2022,American Football,Never Meant,278,0.28,0
2/15/2022 2:13,2/15/2022,Taking Back Sunday,Ghost Man On Third - Remastered,1044,1.04,0.02
2/15/2022 2:13,2/15/2022,Taking Back Sunday,You're So Last Summer - Remastered,1207,1.21,0.02
2/15/2022 2:16,2/15/2022,The Marías,I Don't Know You,209403,209.4,3.49
2/15/2022 2:19,2/15/2022,The Marías,Little by Little,178493,178.49,2.97
2/15/2022 2:22,2/15/2022,The Marías,Basta Ya,176599,176.6,2.94
2/15/2022 2:23,2/15/2022,The Marías,I Like It,15894,15.89,0.26
2/15/2022 12:14,2/15/2022,Taylor Swift,Wildest Dreams (Taylor's Version),430,0.43,0.01
2/15/2022 12:14,2/15/2022,Taylor Swift,betty,277827,277.83,4.63
2/15/2022 12:24,2/15/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),575950,575.95,9.6
2/15/2022 12:27,2/15/2022,Taylor Swift,Wildest Dreams (Taylor's Version),220433,220.43,3.67
2/15/2022 12:31,2/15/2022,Taylor Swift,Blank Space,231826,231.83,3.86
2/15/2022 12:36,2/15/2022,Taylor Swift,Style,280260,280.26,4.67
2/15/2022 12:40,2/15/2022,Taylor Swift,cardigan,239560,239.56,3.99
2/15/2022 12:44,2/15/2022,Taylor Swift,22 (Taylor's Version),230960,230.96,3.85
2/15/2022 13:16,2/15/2022,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),132581,132.58,2.21
2/15/2022 15:27,2/15/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,613.03,10.22
2/15/2022 15:33,2/15/2022,Taylor Swift,Wildest Dreams (Taylor's Version),244006,244.01,4.07
2/15/2022 15:46,2/15/2022,Taylor Swift,Blank Space,231826,231.83,3.86
2/15/2022 15:47,2/15/2022,Taylor Swift,Lover,24483,24.48,0.41
2/15/2022 15:52,2/15/2022,Taylor Swift,the 1,210240,210.24,3.5
2/15/2022 15:56,2/15/2022,Taylor Swift,cardigan,239560,239.56,3.99
2/15/2022 16:04,2/15/2022,Taylor Swift,the last great american dynasty,231000,231,3.85
2/15/2022 16:09,2/15/2022,Taylor Swift,exile (feat. Bon Iver),285640,285.64,4.76
2/15/2022 16:11,2/15/2022,Taylor Swift,my tears ricochet,112800,112.8,1.88
2/15/2022 16:14,2/15/2022,Taylor Swift,mirrorball,208973,208.97,3.48
2/15/2022 16:18,2/15/2022,Taylor Swift,seven,208906,208.91,3.48
2/15/2022 16:22,2/15/2022,Taylor Swift,august,261920,261.92,4.37
2/15/2022 16:28,2/15/2022,Taylor Swift,this is me trying,195106,195.11,3.25
2/15/2022 16:42,2/15/2022,Taylor Swift,illicit affairs,190893,190.89,3.18
2/15/2022 16:46,2/15/2022,Taylor Swift,invisible string,252880,252.88,4.21
2/15/2022 17:09,2/15/2022,Taylor Swift,mad woman,237266,237.27,3.95
2/15/2022 17:13,2/15/2022,Taylor Swift,epiphany,289746,289.75,4.83
2/15/2022 17:19,2/15/2022,Taylor Swift,betty,360827,360.83,6.01
2/15/2022 17:20,2/15/2022,Taylor Swift,peace,7060,7.06,0.12
2/15/2022 17:20,2/15/2022,Taylor Swift,hoax,29048,29.05,0.48
2/15/2022 17:23,2/15/2022,Japanese Breakfast,Road Head,195106,195.11,3.25
2/15/2022 17:26,2/15/2022,dacelynn,love & doubt,175280,175.28,2.92
2/15/2022 17:28,2/15/2022,illuminati hotties,(You're Better) Than Ever,696,0.7,0.01
2/15/2022 17:28,2/15/2022,Briston Maroney,Fool's Gold,123937,123.94,2.07
2/15/2022 17:33,2/15/2022,citrus,Thursday,297130,297.13,4.95
2/15/2022 17:35,2/15/2022,illuminati hotties,u v v p (feat. Buck Meek),7360,7.36,0.12
2/15/2022 17:35,2/15/2022,illuminati hotties,(You're Better) Than Ever,89827,89.83,1.5
2/15/2022 17:35,2/15/2022,illuminati hotties,Pool Hopping,3506,3.51,0.06
2/15/2022 17:38,2/15/2022,citrus,Takeout,216629,216.63,3.61
2/15/2022 17:39,2/15/2022,citrus,Thursday,23462,23.46,0.39
2/15/2022 23:59,2/15/2022,Beach Bunny,Cloud 9,147350,147.35,2.46
2/16/2022 0:01,2/16/2022,Beach Bunny,Prom Queen,136562,136.56,2.28
2/16/2022 0:05,2/16/2022,Beach Bunny,Sports,164165,164.17,2.74
2/16/2022 0:09,2/16/2022,Beach Bunny,Good Girls (Don’t Get Used),215402,215.4,3.59
2/16/2022 0:12,2/16/2022,Beach Bunny,Painkiller,216146,216.15,3.6
2/16/2022 0:15,2/16/2022,Beach Bunny,Oxygen,186146,186.15,3.1
2/16/2022 0:18,2/16/2022,Beach Bunny,Dream Boy,141396,141.4,2.36
2/16/2022 0:19,2/16/2022,Beach Bunny,Blame Game,101027,101.03,1.68
2/16/2022 0:22,2/16/2022,Bratmobile,Cool Schmool,10364,10.36,0.17
2/16/2022 0:22,2/16/2022,Retirement Party,Passion Fruit Tea,152173,152.17,2.54
2/16/2022 0:22,2/16/2022,Mommy Long Legs,Weird Girl,92,0.09,0
2/16/2022 0:29,2/16/2022,Mommy Long Legs,Weird Girl,126781,126.78,2.11
2/16/2022 0:31,2/16/2022,Le Tigre,Deceptacon,163096,163.1,2.72
2/16/2022 0:34,2/16/2022,Molchat Doma,Судно (Борис Рижий),141394,141.39,2.36
2/16/2022 0:34,2/16/2022,Les Shirley,Fuck It I'm in Love,16475,16.48,0.27
2/16/2022 0:37,2/16/2022,citrus,Thursday,205450,205.45,3.42
2/16/2022 0:38,2/16/2022,illuminati hotties,(You're Better) Than Ever,39427,39.43,0.66
2/16/2022 0:38,2/16/2022,Vansire,That I Miss You,6571,6.57,0.11
2/16/2022 0:38,2/16/2022,Mallrat,Better,2670,2.67,0.04
2/16/2022 0:38,2/16/2022,Asheru and Blue Black of The Unspoken Heard,This Is Me,2159,2.16,0.04
2/16/2022 0:40,2/16/2022,Turnover,Dizzy On the Comedown,93692,93.69,1.56
2/16/2022 0:42,2/16/2022,Maggie Rogers,Alaska,166185,166.19,2.77
2/16/2022 0:43,2/16/2022,Sipper,Dance In Room Song,2972,2.97,0.05
2/16/2022 0:43,2/16/2022,The Mowgli's,"Say It, Just Say It",2414,2.41,0.04
2/16/2022 0:43,2/16/2022,Linkin Park,Iridescent,17368,17.37,0.29
2/16/2022 0:43,2/16/2022,Day Wave,Total Zombie,1137,1.14,0.02
2/16/2022 0:43,2/16/2022,Joyce Manor,The Jerk,1346,1.35,0.02
2/16/2022 0:43,2/16/2022,Corey Kilgannon,The More We Find (Sister IV),5270,5.27,0.09
2/16/2022 0:44,2/16/2022,Polyphia,So Strange (feat. Cuco),32368,32.37,0.54
2/16/2022 0:46,2/16/2022,Still Woozy,Habit,1555,1.56,0.03
2/16/2022 0:46,2/16/2022,The 1975,Girls,1462,1.46,0.02
2/16/2022 0:46,2/16/2022,Big Sean,One Man Can Change The World,1486,1.49,0.02
2/16/2022 0:46,2/16/2022,Chava Salazar,Ayer Soñé,2113,2.11,0.04
2/16/2022 0:46,2/16/2022,Joyce Manor,Schley,3297,3.3,0.05
2/16/2022 0:46,2/16/2022,Joyner Lucas,I'm Not Racist,1718,1.72,0.03
2/16/2022 0:46,2/16/2022,Still Woozy,Lava,1718,1.72,0.03
2/16/2022 0:46,2/16/2022,Spark Alaska,Hidden Edelweiss,1834,1.83,0.03
2/16/2022 0:46,2/16/2022,Taking Back Sunday,One-Eighty By Summer,1230,1.23,0.02
2/16/2022 0:46,2/16/2022,The Undercover Dream Lovers,Good Luck,1486,1.49,0.02
2/16/2022 0:46,2/16/2022,Turnover,Cutting My Fingers Off,157686,157.69,2.63
2/16/2022 0:47,2/16/2022,KennyHoopla,Waves//,534,0.53,0.01
2/16/2022 0:47,2/16/2022,"Tyler, The Creator",November,1323,1.32,0.02
2/16/2022 0:47,2/16/2022,Modern Baseball,Broken Cash Machine,696,0.7,0.01
2/16/2022 0:47,2/16/2022,Twenty One Pilots,Tear in My Heart,603,0.6,0.01
2/16/2022 0:47,2/16/2022,blackbear,valley girls,22848,22.85,0.38
2/16/2022 0:47,2/16/2022,Joyce Manor,Silly Games,20247,20.25,0.34
2/16/2022 0:47,2/16/2022,The 1975,Pressure,5433,5.43,0.09
2/16/2022 0:47,2/16/2022,Gary Clark Jr.,Things Are Changin' - Solo Acoustic; Live,487,0.49,0.01
2/16/2022 0:47,2/16/2022,Gary Clark Jr.,Things Are Changin' - Solo Acoustic; Live,510,0.51,0.01
2/16/2022 0:47,2/16/2022,Lowercase Noises,Silence of Siberia,1486,1.49,0.02
2/16/2022 0:47,2/16/2022,Turnover,Breeze,766,0.77,0.01
2/16/2022 0:47,2/16/2022,Alina Baraz,Make You Feel,789,0.79,0.01
2/16/2022 0:47,2/16/2022,Maggie Rogers,Retrograde,1021,1.02,0.02
2/16/2022 0:47,2/16/2022,Maggie Rogers,Retrograde,487,0.49,0.01
2/16/2022 0:49,2/16/2022,Taking Back Sunday,A Decade Under The Influence,812,0.81,0.01
2/16/2022 0:49,2/16/2022,Modern Baseball,Broken Cash Machine,1137,1.14,0.02
2/16/2022 0:49,2/16/2022,Fitz and The Tantrums,Out of My League,882,0.88,0.01
2/16/2022 0:49,2/16/2022,The Weeknd,Often,2136,2.14,0.04
2/16/2022 0:49,2/16/2022,Sad Cops,Honey,719,0.72,0.01
2/16/2022 0:49,2/16/2022,The Weeknd,Can't Feel My Face,1834,1.83,0.03
2/16/2022 0:49,2/16/2022,"Slaughter Beach, Dog",One Day,1184,1.18,0.02
2/16/2022 0:49,2/16/2022,Alina Baraz,Make You Feel,100774,100.77,1.68
2/16/2022 0:49,2/16/2022,The Jungle Giants,She's a Riot,1137,1.14,0.02
2/16/2022 0:50,2/16/2022,Nico Segal,Sunday Candy,14628,14.63,0.24
2/16/2022 0:53,2/16/2022,Taylor Swift,Wildest Dreams (Taylor's Version),212462,212.46,3.54
2/16/2022 0:57,2/16/2022,Taylor Swift,Blank Space,231826,231.83,3.86
2/16/2022 3:40,2/16/2022,Taylor Swift,Lover,71637,71.64,1.19
2/16/2022 3:46,2/16/2022,Taylor Swift,Enchanted,352186,352.19,5.87
2/16/2022 3:50,2/16/2022,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,219.76,3.66
2/16/2022 3:54,2/16/2022,Taylor Swift,champagne problems,244000,244,4.07
2/16/2022 3:58,2/16/2022,Taylor Swift,Love Story (Taylor’s Version),235766,235.77,3.93
2/16/2022 4:01,2/16/2022,Taylor Swift,Shake It Off,188764,188.76,3.15
2/16/2022 14:51,2/16/2022,"Tyler, The Creator",IGOR'S THEME,3041,3.04,0.05
2/16/2022 14:54,2/16/2022,"Tyler, The Creator",EARFQUAKE,190066,190.07,3.17
2/16/2022 14:58,2/16/2022,"Tyler, The Creator",I THINK,212013,212.01,3.53
2/16/2022 14:58,2/16/2022,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626,14.63,0.24
2/16/2022 15:01,2/16/2022,"Tyler, The Creator",RUNNING OUT OF TIME,159008,159.01,2.65
2/16/2022 15:02,2/16/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,88.62,1.48
2/16/2022 15:05,2/16/2022,"Tyler, The Creator",CORSO,146481,146.48,2.44
2/16/2022 16:35,2/16/2022,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),60994,60.99,1.02
2/16/2022 16:42,2/16/2022,Day Wave,Potions,190061,190.06,3.17
2/16/2022 16:56,2/16/2022,Day Wave,Something Here,245386,245.39,4.09
2/16/2022 17:03,2/16/2022,Big Wild,6's to 9's - Day Wave Remix,57774,57.77,0.96
2/16/2022 17:03,2/16/2022,Day Wave,Where Do You Go,202310,202.31,3.37
2/16/2022 17:06,2/16/2022,Big Wild,6's to 9's,132770,132.77,2.21
2/16/2022 17:08,2/16/2022,Big Wild,6's to 9's - Day Wave Remix,164932,164.93,2.75
2/16/2022 17:12,2/16/2022,Lawrence Rothman,Kate's Not Here - Day Wave & Lawrence Rothman Remix,187364,187.36,3.12
2/16/2022 17:15,2/16/2022,Day Wave,Before We Knew,211817,211.82,3.53
2/16/2022 17:19,2/16/2022,Day Wave,Starting Again,213862,213.86,3.56
2/16/2022 20:38,2/16/2022,Day Wave,Total Zombie,186038,186.04,3.1
2/16/2022 21:46,2/16/2022,How to Money,Buying or Renting in an Insane Housing Market? #476,2667727,2667.73,44.46
2/16/2022 22:15,2/16/2022,How to Money,"Friday Flight - A Prime Pricing Hack, Discount Airlines, & Early Retirement Idiocy #474",1504931,1504.93,25.08
2/16/2022 22:20,2/16/2022,CodeNewbie,S19:E1 - What are the benefits of learning in public,186456,186.46,3.11
2/16/2022 22:23,2/16/2022,Pinegrove,Old Friends,207720,207.72,3.46
2/16/2022 22:28,2/16/2022,Pinegrove,Iodine,310394,310.39,5.17
2/16/2022 22:29,2/16/2022,Pinegrove,Habitat,14708,14.71,0.25
2/16/2022 22:31,2/16/2022,Pinegrove,Alaska,125830,125.83,2.1
2/16/2022 22:33,2/16/2022,Pinegrove,Aphasia,150252,150.25,2.5
2/16/2022 22:37,2/16/2022,Pinegrove,Rings,223701,223.7,3.73
2/16/2022 22:38,2/16/2022,Pinegrove,Angelina,95782,95.78,1.6
2/16/2022 22:43,2/16/2022,Pinegrove,Darkness,273533,273.53,4.56
2/16/2022 22:46,2/16/2022,Pinegrove,The Metronome,200043,200.04,3.33
2/16/2022 23:50,2/16/2022,Pinegrove,Size of the Moon,97103,97.1,1.62
2/17/2022 0:03,2/17/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,613.03,10.22
2/17/2022 0:06,2/17/2022,Taylor Swift,Wildest Dreams (Taylor's Version),220433,220.43,3.67
2/17/2022 0:10,2/17/2022,Taylor Swift,Blank Space,231826,231.83,3.86
2/17/2022 0:14,2/17/2022,Taylor Swift,Lover,221306,221.31,3.69
2/17/2022 0:19,2/17/2022,Taylor Swift,Enchanted,352186,352.19,5.87
2/17/2022 0:22,2/17/2022,Taylor Swift,champagne problems,2200,2.2,0.04
2/17/2022 0:22,2/17/2022,Taylor Swift,I Knew You Were Trouble (Taylor's Version),116505,116.51,1.94
2/17/2022 0:26,2/17/2022,Taylor Swift,Delicate,2900,2.9,0.05
2/17/2022 0:26,2/17/2022,Taylor Swift,Shake It Off,20804,20.8,0.35
2/17/2022 0:26,2/17/2022,Taylor Swift,Love Story (Taylor’s Version),235766,235.77,3.93
2/17/2022 0:30,2/17/2022,Taylor Swift,Style,231000,231,3.85
2/17/2022 0:31,2/17/2022,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),24550,24.55,0.41
2/17/2022 0:31,2/17/2022,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),29200,29.2,0.49
2/17/2022 0:36,2/17/2022,citrus,Thursday,297130,297.13,4.95
2/17/2022 0:37,2/17/2022,Pinegrove,Phase,1980,1.98,0.03
2/17/2022 0:37,2/17/2022,Sad Cops,Flashback,950,0.95,0.02
2/17/2022 0:37,2/17/2022,"Slaughter Beach, Dog",Mallrat Semi-Annual,1270,1.27,0.02
2/17/2022 0:37,2/17/2022,Modern Baseball,Charlie Black,2320,2.32,0.04
2/17/2022 0:37,2/17/2022,citrus,Takeout,30000,30,0.5
2/17/2022 0:37,2/17/2022,"Slaughter Beach, Dog",Fish Fry,1890,1.89,0.03
2/17/2022 0:37,2/17/2022,Joyce Manor,Heated Swimming Pool,6340,6.34,0.11
2/17/2022 0:39,2/17/2022,Mom Jeans.,*Sobs Quietly*,118464,118.46,1.97
2/17/2022 0:40,2/17/2022,The Front Bottoms,Vacation Town,36356,36.36,0.61
2/17/2022 0:40,2/17/2022,Free Throw,Two Beers In,6090,6.09,0.1
2/17/2022 0:43,2/17/2022,The Front Bottoms,Maps,214626,214.63,3.58
2/17/2022 1:50,2/17/2022,Pinegrove,Neighbor,251773,251.77,4.2
2/17/2022 1:51,2/17/2022,Pinegrove,Spiral,56306,56.31,0.94
2/17/2022 1:53,2/17/2022,Joyce Manor,Christmas Card,125400,125.4,2.09
2/17/2022 2:13,2/17/2022,Modern Baseball,The Weekend,210250,210.25,3.5
2/17/2022 2:16,2/17/2022,The Front Bottoms,Don't Fill up on Chips,183986,183.99,3.07
2/17/2022 2:18,2/17/2022,Modern Baseball,Revenge Of The Nameless Ranger,152648,152.65,2.54
2/17/2022 2:22,2/17/2022,Lions and Tigers,Roam,204490,204.49,3.41
2/17/2022 13:28,2/17/2022,Mom Jeans.,Danger Can't,169060,169.06,2.82
2/17/2022 13:32,2/17/2022,The Front Bottoms,Hooped Earings,280773,280.77,4.68
2/17/2022 13:33,2/17/2022,Modern Baseball,Look Out,55506,55.51,0.93
2/17/2022 13:35,2/17/2022,Joyce Manor,The Jerk,106146,106.15,1.77
2/17/2022 13:38,2/17/2022,Sad Cops,Best Friends,171200,171.2,2.85
2/17/2022 13:41,2/17/2022,Emperor X,Allahu Akbar,211466,211.47,3.52
2/17/2022 13:44,2/17/2022,Marietta,Yeah Yeah Utah,164611,164.61,2.74
2/17/2022 13:44,2/17/2022,Sad Cops,Real Adults,2300,2.3,0.04
2/17/2022 13:44,2/17/2022,Dikembe,Scottie Spliffin,2370,2.37,0.04
2/17/2022 13:52,2/17/2022,The Front Bottoms,Flashlight,297346,297.35,4.96
2/17/2022 13:53,2/17/2022,Joyce Manor,Heart Tattoo,33835,33.84,0.56
2/17/2022 13:54,2/17/2022,Modern Baseball,Mass,104598,104.6,1.74
2/17/2022 13:58,2/17/2022,The Front Bottoms,Jim Bogart,197973,197.97,3.3
2/17/2022 14:01,2/17/2022,Neck Deep,December,218954,218.95,3.65
2/17/2022 14:02,2/17/2022,Modern Baseball,Breathing In Stereo,35676,35.68,0.59
2/17/2022 14:05,2/17/2022,Macseal,Next to You,208384,208.38,3.47
2/17/2022 14:09,2/17/2022,The Front Bottoms,Twin Size Mattress,264676,264.68,4.41
2/17/2022 14:09,2/17/2022,Joyce Manor,Fake I.D.,3941,3.94,0.07
2/17/2022 14:10,2/17/2022,The Front Bottoms,Skeleton,7105,7.11,0.12
2/17/2022 14:20,2/17/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,613.03,10.22
2/17/2022 14:24,2/17/2022,Taylor Swift,Wildest Dreams (Taylor's Version),220433,220.43,3.67
2/18/2022 1:20,2/18/2022,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),9884,9.88,0.16
2/18/2022 1:20,2/18/2022,Taylor Swift,Blank Space,231826,231.83,3.86
2/18/2022 1:24,2/18/2022,Taylor Swift,Lover,221306,221.31,3.69
2/18/2022 1:26,2/18/2022,Taylor Swift,Enchanted,100472,100.47,1.67
2/18/2022 1:30,2/18/2022,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,219.76,3.66
2/18/2022 1:34,2/18/2022,Taylor Swift,champagne problems,244000,244,4.07
2/18/2022 1:37,2/18/2022,Taylor Swift,Love Story (Taylor’s Version),235766,235.77,3.93
2/18/2022 1:41,2/18/2022,Taylor Swift,Shake It Off,219200,219.2,3.65
2/18/2022 1:45,2/18/2022,Taylor Swift,Delicate,232253,232.25,3.87
2/18/2022 1:49,2/18/2022,Taylor Swift,Style,231000,231,3.85
2/18/2022 1:52,2/18/2022,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),225960,225.96,3.77
2/18/2022 1:56,2/18/2022,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),193146,193.15,3.22
2/18/2022 1:59,2/18/2022,Taylor Swift,willow,214706,214.71,3.58
2/18/2022 2:03,2/18/2022,Taylor Swift,cardigan,239560,239.56,3.99
2/18/2022 16:05,2/18/2022,Taylor Swift,22 (Taylor's Version),230960,230.96,3.85
2/18/2022 16:09,2/18/2022,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226,240.23,4
2/18/2022 16:13,2/18/2022,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813,258.81,4.31
2/18/2022 16:23,2/18/2022,Taylor Swift,exile (feat. Bon Iver),285634,285.63,4.76
2/18/2022 16:49,2/18/2022,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),257604,257.6,4.29
2/18/2022 16:52,2/18/2022,Jaden,Cabin Fever,195535,195.54,3.26
2/18/2022 16:53,2/18/2022,Lizzy McAlpine,Give Me A Minute,17458,17.46,0.29
2/18/2022 16:57,2/18/2022,Gary Clark Jr.,Things Are Changin' - Solo Acoustic; Live,271160,271.16,4.52
2/18/2022 16:59,2/18/2022,softy,Blue Lining,1811,1.81,0.03
2/18/2022 16:59,2/18/2022,"Slaughter Beach, Dog",Acolyte,812,0.81,0.01
2/18/2022 16:59,2/18/2022,Turnover,Sunshine Type,998,1,0.02
2/18/2022 16:59,2/18/2022,Sleepy Dog,Seven Hundred Miles,126479,126.48,2.11
2/18/2022 17:00,2/18/2022,No Rome,All Up In My Head,2693,2.69,0.04
2/18/2022 17:00,2/18/2022,Daulton Hopkins,I'm Okay and So Are You,31602,31.6,0.53
2/18/2022 17:03,2/18/2022,Surfaces,24 / 7 / 365,177000,177,2.95
2/18/2022 17:07,2/18/2022,Maggie Rogers,Give A Little,226720,226.72,3.78
2/18/2022 18:06,2/18/2022,The New Mastersounds,Yokacoka,444000,444,7.4
2/18/2022 18:10,2/18/2022,Of Monsters and Men,Dirty Paws,278373,278.37,4.64
2/18/2022 18:19,2/18/2022,The Undercover Dream Lovers,Good Luck,276793,276.79,4.61
2/18/2022 18:24,2/18/2022,The Undercover Dream Lovers,Come Home,290767,290.77,4.85
2/18/2022 18:27,2/18/2022,Still Woozy,Vacation,233994,233.99,3.9
2/18/2022 18:30,2/18/2022,Still Woozy,Wolfcat,174221,174.22,2.9
2/18/2022 18:33,2/18/2022,Still Woozy,Goodie Bag,146390,146.39,2.44
2/18/2022 18:35,2/18/2022,Still Woozy,Cooks,174105,174.11,2.9
2/18/2022 18:39,2/18/2022,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454,207.45,3.46
2/18/2022 18:42,2/18/2022,"Tyler, The Creator",Foreword (feat. Rex Orange County),194080,194.08,3.23
2/18/2022 18:45,2/18/2022,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933,194.93,3.25
2/18/2022 18:46,2/18/2022,"Tyler, The Creator",Sometimes...,36160,36.16,0.6
2/18/2022 18:49,2/18/2022,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,180.39,3.01
2/18/2022 18:53,2/18/2022,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),205093,205.09,3.42
2/18/2022 18:57,2/18/2022,"Tyler, The Creator",Pothole (feat. Jaden Smith),237000,237,3.95
2/18/2022 19:00,2/18/2022,"Tyler, The Creator",Garden Shed (feat. Estelle),223946,223.95,3.73
2/18/2022 19:28,2/18/2022,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720,320.72,5.35
2/18/2022 19:31,2/18/2022,"Tyler, The Creator",I Ain't Got Time!,206266,206.27,3.44
2/18/2022 19:45,2/18/2022,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653,255.65,4.26
2/18/2022 19:46,2/18/2022,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),60000,60,1
2/18/2022 19:49,2/18/2022,"Tyler, The Creator",November,225346,225.35,3.76
2/18/2022 19:53,2/18/2022,"Tyler, The Creator",Glitter,224893,224.89,3.75
2/18/2022 19:57,2/18/2022,"Tyler, The Creator","Enjoy Right Now, Today",235400,235.4,3.92
2/18/2022 20:01,2/18/2022,The Front Bottoms,HELP,225640,225.64,3.76
2/18/2022 20:05,2/18/2022,José González,Step Out,241573,241.57,4.03
2/18/2022 20:08,2/18/2022,José González,Stay Alive,177065,177.07,2.95
2/18/2022 23:45,2/18/2022,José González,Stay Alive,262976,262.98,4.38
2/18/2022 23:48,2/18/2022,José González,Heartbeats,184557,184.56,3.08
2/18/2022 23:52,2/18/2022,José González,Line Of Fire,188080,188.08,3.13
2/18/2022 23:59,2/18/2022,José González,El Invento,247641,247.64,4.13
2/19/2022 0:01,2/19/2022,José González,Crosses,162920,162.92,2.72
2/19/2022 0:12,2/19/2022,Zero 7,Today,30912,30.91,0.52
2/19/2022 0:12,2/19/2022,José González,Head On,285386,285.39,4.76
2/19/2022 0:17,2/19/2022,José González,Far Away,279680,279.68,4.66
2/19/2022 0:19,2/19/2022,Zero 7,Futures,144125,144.13,2.4
2/19/2022 0:25,2/19/2022,José González,Step Out,241573,241.57,4.03
2/19/2022 0:28,2/19/2022,José González,Visions,235773,235.77,3.93
2/19/2022 0:36,2/19/2022,José González,Cycling Trivialities,441752,441.75,7.36
2/19/2022 0:41,2/19/2022,José González,07.11.11,295132,295.13,4.92
2/19/2022 0:47,2/19/2022,José González,#9 Dream,337733,337.73,5.63
2/19/2022 0:50,2/19/2022,José González,Valle Local,143280,143.28,2.39
2/19/2022 0:53,2/19/2022,José González,Teardrop,200853,200.85,3.35
2/19/2022 0:54,2/19/2022,blackbear,90210 (feat. G-Eazy),2773,2.77,0.05
2/19/2022 0:54,2/19/2022,Anna of the North,Sway - Chainsmokers Remix,5013,5.01,0.08
2/19/2022 0:54,2/19/2022,José González,With The Ink Of A Ghost,76153,76.15,1.27
2/19/2022 0:54,2/19/2022,Parker McCollum,Meet You in the Middle,4842,4.84,0.08
2/19/2022 0:55,2/19/2022,JAY-Z,Why I Love You,2389,2.39,0.04
2/19/2022 0:55,2/19/2022,Maggie Rogers,Burning,6591,6.59,0.11
2/19/2022 0:55,2/19/2022,Mom Jeans.,Vape Nation,2496,2.5,0.04
2/19/2022 0:59,2/19/2022,Modern Baseball,Play Ball!,2282,2.28,0.04
2/19/2022 0:59,2/19/2022,Big Sean,One Man Can Change The World,2410,2.41,0.04
2/19/2022 0:59,2/19/2022,Young Rising Sons,High,2709,2.71,0.05
2/19/2022 0:59,2/19/2022,Sidney Gish,I Eat Salads Now,2709,2.71,0.05
2/19/2022 0:59,2/19/2022,Post Malone,rockstar (feat. 21 Savage),1440,1.44,0.02
2/19/2022 0:59,2/19/2022,Joyce Manor,Friends We Met Online,2495,2.5,0.04
2/19/2022 0:59,2/19/2022,The 1975,Robbers,253497,253.5,4.22
2/19/2022 0:59,2/19/2022,Joyce Manor,Wildflowers,2688,2.69,0.04
2/19/2022 1:04,2/19/2022,Sipper,Dance In Room Song,3114,3.11,0.05
2/19/2022 1:04,2/19/2022,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,3712,3.71,0.06
2/19/2022 1:04,2/19/2022,TTNG,"Whatever, Whenever",2496,2.5,0.04
2/19/2022 1:04,2/19/2022,Modern Baseball,Broken Cash Machine,2389,2.39,0.04
2/19/2022 1:04,2/19/2022,Jack Ü,Where Are Ü Now (with Justin Bieber),2389,2.39,0.04
